"","Specimen_Number","Collection","Lot_Number","Collector","Ecoregion","County","Coastal_Proximity","Location","Site","SoCal_Group","Island_Size","Latitude","Longitude","Epoch","Formation","Decade","Year","Season","Month","Mean_SST","Mean_SST_Sdev","Length_mm","Width_mm","Geometric_Mean","Globosity_WoverL","Aperture_mm","Thickness_mm","Habitat","Depth","BRY","BAR","LMP","TWS","COR","ALG","SCR","BOR_TAP","BOR_STR","BOR_INC","mean_pvolc3","sd_pvolc3","zooplankton_n_points_used","zooplankton_mean_distance","fish_total_catch_wt_kg","fish_cpue_kg_per_ha_der","sd_total_catch_wt_kg","sd_cpue_kg_per_ha_der","fish_n_points_used","fish_mean_distance","Population_Density","Population_Density_NoBaja","MPA","Image_url"
"2108",2938,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,17.42,10.02,13.21,0.58,2.49,0.3,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2109",2939,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,20.4,11.37,15.23,0.56,2.49,0.41,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2110",2940,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,20.16,11.37,15.14,0.56,2.51,0.4,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2111",2941,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,20.88,12.21,15.97,0.59,2.52,0.41,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2112",2942,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,19.08,10.35,14.05,0.54,2.53,0.25,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2113",2943,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,18.42,10.38,13.83,0.56,2.57,0.47,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2114",2944,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,20.8,12.12,15.88,0.58,2.59,0.32,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2115",2945,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,21.79,12.66,16.61,0.58,2.6,0.32,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2116",2946,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,24.65,12.35,17.45,0.5,2.6,0.53,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2117",2947,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,19.4,10.76,14.45,0.56,2.63,0.35,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2118",2948,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,19.01,10.98,14.45,0.58,2.67,0.24,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2119",2949,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,17.42,10.86,13.75,0.62,2.67,0.26,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2120",2950,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,20.38,12,15.64,0.59,2.69,0.35,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2121",2951,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,18.34,10.21,13.68,0.56,2.73,0.35,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2122",2952,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,21.24,11.7,15.76,0.55,2.77,0.42,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2123",2953,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,19.74,11.91,15.33,0.6,2.77,0.53,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2124",2954,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,20.8,11.34,15.36,0.55,2.8,0.38,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2125",2955,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,19.59,11.34,14.9,0.58,2.8,0.38,"rocky reef or intertidal",NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2126",2956,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,21.39,11.69,15.81,0.55,2.84,0.33,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2127",2957,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,21.23,12.16,16.07,0.57,2.85,0.4,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2128",2958,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,22.14,12.49,16.63,0.56,2.89,0.41,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2129",2959,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,22.03,12.66,16.7,0.58,2.96,0.28,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2130",2960,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,21.31,12.25,16.16,0.58,2.96,0.34,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2131",2961,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,23.38,13.45,17.73,0.58,3.03,0.55,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2132",2962,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,23.87,12.94,17.57,0.54,3.06,0.45,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2133",2963,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,24.57,13.4,18.14,0.55,3.08,0.43,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2134",2964,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,22.68,13.22,17.32,0.58,3.1,0.59,"rocky reef or intertidal",NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2135",2965,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,23.22,12.26,16.87,0.53,3.11,0.38,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2136",2966,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,20.16,11.28,15.08,0.56,3.12,0.31,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2137",2967,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,21.02,11.59,15.61,0.55,3.18,0.42,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2138",2968,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,21.8,10.08,14.82,0.46,3.3,0.36,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2139",2969,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,26.66,14.79,19.86,0.56,3.47,0.48,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2140",2970,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,28.26,14.84,20.48,0.53,3.5,0.65,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2141",2971,"SBNHM","11888","Howard","Southern California Bight","Orange","Coastal","SLA","Newport: Off of Arch Rock","Los Angeles",NA,33.58,-117.88,"Holocene",NA,1930,1933,"Fall",11,14.86766267,1.508449688,25.3,13.37,18.39,0.53,3.51,0.52,"rocky reef or intertidal",NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84399986,11.84399986,"no",NA
"2142",2972,"SBNHM","49293","Grant","Southern California Bight","Orange","Coastal","LA","Long Beach: Seal Beach","Los Angeles",NA,33.73,-118.12,"Holocene",NA,1930,1935,"Winter",3,15.71214326,1.42068022,19.9,10.9,14.73,0.55,2.54,0.64,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385729015,0.385729015,"no",NA
"2143",2973,"SBNHM","49293","Grant","Southern California Bight","Orange","Coastal","LA","Long Beach: Seal Beach","Los Angeles",NA,33.73,-118.12,"Holocene",NA,1930,1935,"Winter",3,15.71214326,1.42068022,28.77,15.88,21.37,0.55,3.12,0.51,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385729015,0.385729015,"no",NA
"2144",2974,"SBNHM","49293","Grant","Southern California Bight","Orange","Coastal","LA","Long Beach: Seal Beach","Los Angeles",NA,33.73,-118.12,"Holocene",NA,1930,1935,"Winter",3,15.71214326,1.42068022,22.39,13.77,17.56,0.62,3.12,0.57,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385729015,0.385729015,"no",NA
"2145",2975,"SBNHM","49406","Grant","Southern California Bight","Los Angeles","Off Shore","LA","Point Fermin: South of","Los Angeles",NA,33.7,-118.29,"Holocene",NA,1930,1937,"Fall",11,16.06140431,2.019511418,21.3,11.91,15.93,0.56,2.31,0.47,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374464005,0.374464005,"no",NA
"2146",2976,"SBNHM","49406","Grant","Southern California Bight","Los Angeles","Off Shore","LA","Point Fermin: South of","Los Angeles",NA,33.7,-118.29,"Holocene",NA,1930,1937,"Fall",11,16.06140431,2.019511418,17.92,10.48,13.7,0.59,2.36,0.47,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374464005,0.374464005,"no",NA
"2147",2977,"SBNHM","49406","Grant","Southern California Bight","Los Angeles","Off Shore","LA","Point Fermin: South of","Los Angeles",NA,33.7,-118.29,"Holocene",NA,1930,1937,"Fall",11,16.06140431,2.019511418,30.2,16.23,22.14,0.54,3.66,0.42,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374464005,0.374464005,"no",NA
"2148",2978,"SIO","M1692","Haugsness","Southern California Bight","San Diego","Coastal","SLA","San Onofre","Los Angeles",NA,33.37,-117.56,"Anthropocene",NA,1970,1979,"Fall",12,16.25031,1.935527,12.64,8.02,10.07,0.63,1.5,0.13,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,189.8864,390.8455,405,3.410698,NA,NA,NA,NA,NA,NA,0.12229,0.12229,"no",NA
"2149",2979,"SIO","M1692","Haugsness","Southern California Bight","San Diego","Coastal","SLA","San Onofre","Los Angeles",NA,33.37,-117.56,"Anthropocene",NA,1970,1979,"Fall",12,16.25031,1.935527,14.69,9.21,11.63,0.63,1.56,0.37,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,189.8864,390.8455,405,3.410698,NA,NA,NA,NA,NA,NA,0.12229,0.12229,"no",NA
"2150",2980,"SIO","M1692","Haugsness","Southern California Bight","San Diego","Coastal","SLA","San Onofre","Los Angeles",NA,33.37,-117.56,"Anthropocene",NA,1970,1979,"Fall",12,16.25031,1.935527,14.4,9.27,11.55,0.64,1.84,0.2,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,189.8864,390.8455,405,3.410698,NA,NA,NA,NA,NA,NA,0.12229,0.12229,"no",NA
"2151",2981,"SIO","M1692","Haugsness","Southern California Bight","San Diego","Coastal","SLA","San Onofre","Los Angeles",NA,33.37,-117.56,"Anthropocene",NA,1970,1979,"Fall",12,16.25031,1.935527,14.65,8.64,11.25,0.59,1.87,0.23,"gravel","subtidal",0,0,0,0,0,0,0,0,0,0,189.8864,390.8455,405,3.410698,NA,NA,NA,NA,NA,NA,0.12229,0.12229,"no",NA
"2152",2982,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,9.65,6.18,7.72,0.64,1.28,0.33,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2153",2983,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,11.25,7.3,9.06,0.65,1.31,0.55,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2154",2984,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,12.09,7.63,9.6,0.63,1.81,0.32,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2155",2985,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,13.22,8.41,10.54,0.64,1.84,0.35,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2156",2986,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,13.25,7.78,10.15,0.59,1.85,0.58,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2157",2987,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,15.6,9.9,12.43,0.64,1.9,0.46,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2158",2988,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,19.63,11.4,14.96,0.58,1.94,0.52,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2159",2989,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,13.97,8.4,10.83,0.6,1.97,0.45,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2160",2990,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,16.87,10.36,13.22,0.61,2.01,0.25,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2161",2991,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,18.87,11.31,14.61,0.6,2.08,0.24,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2162",2992,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,15.22,9.52,12.04,0.63,2.09,0.6,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2163",2993,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,16.68,10.83,13.44,0.65,2.11,0.6,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2164",2994,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,18.39,11.48,14.53,0.62,2.16,0.4,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2165",2995,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,22.35,12.41,16.65,0.56,2.22,0.57,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2166",2996,"SIO","M8867","KDT","Southern California Bight","San Diego","Coastal","SD","Point Loma","San Diego",NA,32.7,-117.26,"Anthropocene",NA,1980,1982,"Spring",5,16.50254,1.743088,19.89,12.3,15.64,0.62,2.4,0.33,"algae forest",NA,0,0,0,0,0,0,0,0,0,0,29.75,43.83956,36,1.278915,NA,NA,NA,NA,NA,NA,26.36120033,26.36120033,"no",NA
"2167",1700,"LACM-M-IP","10731.7",NA,"Northern California","San Luis Obispo","Coastal","MB","Cayucos Point",NA,NA,35.45,-120.91,"Pleistocene",NA,NA,NA,NA,NA,9.68,1.9567,20.62,10.98,15.05,0.53,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168",1701,"LACM-M-IP","10731.7",NA,"Northern California","San Luis Obispo","Coastal","MB","Cayucos Point",NA,NA,35.45,-120.91,"Pleistocene",NA,NA,NA,NA,NA,9.68,1.9567,22.18,12.45,16.62,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169",1702,"LACM-M-IP","10731.7",NA,"Northern California","San Luis Obispo","Coastal","MB","Cayucos Point",NA,NA,35.45,-120.91,"Pleistocene",NA,NA,NA,NA,NA,9.68,1.9567,16.21,9.11,12.15,0.56,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170",1703,"LACM-M-IP","10731.7",NA,"Northern California","San Luis Obispo","Coastal","MB","Cayucos Point",NA,NA,35.45,-120.91,"Pleistocene",NA,NA,NA,NA,NA,9.68,1.9567,22.14,12.77,16.81,0.58,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171",1704,"LACM-M-IP","10731.7",NA,"Northern California","San Luis Obispo","Coastal","MB","Cayucos Point",NA,NA,35.45,-120.91,"Pleistocene",NA,NA,NA,NA,NA,9.68,1.9567,9.07,5.33,6.95,0.59,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172",1705,"LACM-M-IP","10731.7",NA,"Northern California","San Luis Obispo","Coastal","MB","Cayucos Point",NA,NA,35.45,-120.91,"Pleistocene",NA,NA,NA,NA,NA,9.68,1.9567,8.89,5.23,6.82,0.59,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
