"Specimen_Number","Collection","Lot_Number","Collector","Ecoregion","County","Coastal_Proximity","Location","Site","SoCal_Group","Island_Size","Latitude","Longitude","Epoch","Formation","Decade","Year","Season","Month","Mean_SST","Mean_SST_Sdev","Length_mm","Width_mm","Geometric_Mean","Globosity_WoverL","Aperture_mm","Thickness_mm","Habitat","Depth","BRY","BAR","LMP","TWS","COR","ALG","SCR","BOR_TAP","BOR_STR","BOR_INC","mean_pvolc3","sd_pvolc3","zooplankton_n_points_used","zooplankton_mean_distance","fish_total_catch_wt_kg","fish_cpue_kg_per_ha_der","sd_total_catch_wt_kg","sd_cpue_kg_per_ha_der","fish_n_points_used","fish_mean_distance","Population_Density","Population_Density_NoBaja","MPA","Image_url"
3888,"iNat","iNat_26898589",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.5797,-117.8537617,"Anthropocene",NA,2010,2019,"Summer",6,NA,NA,13.1,7.8,10.1084123382458,0.595419847328244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3889,"iNat","iNat_150009211",NA,"Southern California Bight","San Diego","Coastal","SD",NA,NA,NA,32.6722558,-117.2416094,"Anthropocene",NA,2020,2023,"Winter",2,NA,NA,25,14.8,19.2353840616713,0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3890,"iNat","iNat_5048902",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.73974736,-118.3753837,"Anthropocene",NA,2010,2017,"Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3891,"iNat","iNat_24063678",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.70815028,-118.2853274,"Anthropocene",NA,2010,2019,"Spring",4,NA,NA,16.1,8.7,11.8351172364282,0.540372670807453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3892,"iNat","iNat_24063824",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.70815028,-118.2853274,"Anthropocene",NA,2010,2019,"Spring",4,NA,NA,20.3,10,14.247806848775,0.492610837438424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3893,"iNat","iNat_100125983",NA,"Southern California Bight","Ventura","Coastal","VEN",NA,NA,NA,34.37540021,-119.4732177,"Anthropocene",NA,2020,2021,"Fall",11,NA,NA,22.3,12.3,16.5617028110035,0.551569506726457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3894,"iNat","iNat_105918855",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.70777937,-118.2849882,"Anthropocene",NA,2020,2022,"Winter",1,NA,NA,16.4,9.9,12.7420563489572,0.603658536585366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3895,"iNat","iNat_159864365",NA,"Southern California Bight","Ventura","Coastal","VEN",NA,NA,NA,34.31790253,-119.389906,"Anthropocene",NA,2020,2023,"Spring",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3896,"iNat","iNat_172083060",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.73876754,-118.3755398,"Anthropocene",NA,2020,2023,"Summer",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3897,"iNat","iNat_2373291",NA,"Southern California Bight","Orange","Coastal","ORA",NA,NA,NA,33.462796,-117.68198,"Anthropocene",NA,2010,2015,"Fall",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3898,"iNat","iNat_231290502",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.7071776,-118.2861842,"Anthropocene",NA,2020,2024,"Summer",6,NA,NA,21.7,11.9,16.0695363965486,0.548387096774194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3899,"iNat","iNat_9716174",NA,"Southern California Bight","Ventura","Coastal","VEN",NA,NA,NA,34.49511,-120.497357,"Anthropocene",NA,2010,2018,"Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3900,"iNat","iNat_13539060",NA,"Southern California Bight","San Diego","Coastal","SD",NA,NA,NA,32.81425778,-117.2747791,"Anthropocene",NA,2010,2018,"Summer",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3901,"iNat","iNat_16537462",NA,"Southern California Bight","Ventura","Coastal","VEN",NA,NA,NA,34.433885,-119.950972,"Anthropocene",NA,2010,2017,"Fall",10,NA,NA,31.5,17.4,23.411535618152,0.552380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3902,"iNat","iNat_20520525",NA,"Northern California","Santa Barbara","Coastal","SB",NA,NA,NA,35.29008998,-120.8843497,"Anthropocene",NA,2010,2019,"Winter",2,NA,NA,18.6,11.6,14.6887712215828,0.623655913978495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3903,"iNat","iNat_28199572",NA,"Northern California","Santa Barbara","Coastal","SB",NA,NA,NA,35.28982945,-120.884479,"Anthropocene",NA,2010,2019,"Summer",7,NA,NA,20.4,12.7,16.0959622265958,0.622549019607843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3904,"iNat","iNat_107186128",NA,"Southern California Bight","Ventura","Coastal","VEN",NA,NA,NA,34.43489662,-119.9556489,"Anthropocene",NA,2020,2022,"Winter",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3905,"iNat","iNat_166612661",NA,"Southern California Bight","Ventura","Coastal","VEN",NA,NA,NA,34.43404138,-119.9502209,"Anthropocene",NA,2020,2023,"Summer",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3906,"iNat","iNat_171076525",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.62708905,-121.9405775,"Anthropocene",NA,2020,2023,"Summer",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3907,"iNat","iNat_319617520",NA,"Southern California Bight","Ventura","Coastal","VEN",NA,NA,NA,34.39449849,-119.7330664,"Anthropocene",NA,2020,2025,"Fall",9,NA,NA,33,19.9,25.6261585103971,0.603030303030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3908,"iNat","iNat_324816006",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.99494502,-118.4799338,"Anthropocene",NA,2020,2025,"Fall",11,NA,NA,16.6,9.1,12.2906468503493,0.548192771084337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3909,"iNat","iNat_23574531",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.70564345,-118.2884568,"Anthropocene",NA,2010,2019,"Spring",4,NA,NA,10.6,5.9,7.90822356790702,0.556603773584906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3910,"iNat","iNat_149288279",NA,"Northern California","Santa Barbara","Coastal","SB",NA,NA,NA,35.289355,-120.8834617,"Anthropocene",NA,2020,2023,"Winter",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3911,"iNat","iNat_196636553",NA,"Northern California","Santa Barbara","Coastal","SB",NA,NA,NA,35.28973833,-120.8840167,"Anthropocene",NA,2020,2024,"Winter",1,NA,NA,15.8,8.3,11.4516374375021,0.525316455696203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3912,"iNat","iNat_214934046",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.83634483,-118.3933653,"Anthropocene",NA,2020,2024,"Spring",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3913,"iNat","iNat_215742887",NA,"Southern California Bight","Ventura","Coastal","VEN",NA,NA,NA,34.01594183,-119.3733502,"Anthropocene",NA,2020,2024,"Spring",5,NA,NA,20.2,12.8,16.0798009937934,0.633663366336634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3914,"iNat","iNat_222397084",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.83596049,-118.3933623,"Anthropocene",NA,2020,2024,"Summer",6,NA,NA,23.2,13.2,17.4997142833819,0.568965517241379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3915,"iNat","iNat_225661169",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.83622204,-118.3921249,"Anthropocene",NA,2020,2024,"Summer",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3916,"iNat","iNat_225661207",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.8362109,-118.3937477,"Anthropocene",NA,2020,2024,"Summer",6,NA,NA,10.9,6.1,8.15414005275847,0.559633027522936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3917,"iNat","iNat_235660311",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.83680816,-118.3963837,"Anthropocene",NA,2020,2024,"Summer",8,NA,NA,26.6,14.3,19.5033330484817,0.537593984962406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3918,"iNat","iNat_250989785",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.83624962,-118.3911022,"Anthropocene",NA,2020,2024,"Fall",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3919,"iNat","iNat_155544205",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.61102086,-121.8913287,"Anthropocene",NA,2020,2023,"Spring",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3920,"iNat","iNat_157936924",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.61102086,-121.8913287,"Anthropocene",NA,2020,2023,"Spring",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3921,"iNat","iNat_169865763",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.61102086,-121.8913287,"Anthropocene",NA,2020,2023,"Summer",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3922,"iNat","iNat_54569633",NA,"Southern California Bight","San Diego","Coastal","SD",NA,NA,NA,32.85914748,-117.2633858,"Anthropocene",NA,2020,2020,"Summer",7,NA,NA,17.9,9.2,12.8327705504306,0.513966480446927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3923,"iNat","iNat_201724425",NA,"Southern California Bight","San Diego","Coastal","SD",NA,NA,NA,32.84045792,-117.2819061,"Anthropocene",NA,2020,2024,"Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3924,"iNat","iNat_181146580",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.74121726,-118.3775024,"Anthropocene",NA,2020,2023,"Summer",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3925,"iNat","iNat_251834965",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.70876962,-118.2961469,"Anthropocene",NA,2020,2024,"Fall",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3926,"iNat","iNat_287433284",NA,"Southern California Bight","San Diego","Coastal","SD",NA,NA,NA,32.9135497,-117.2581352,"Anthropocene",NA,2020,2025,"Spring",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3927,"iNat","iNat_32117024",NA,"Southern California Bight","San Diego","Coastal","SD",NA,NA,NA,32.68361834,-117.1849791,"Anthropocene",NA,2010,2015,"Summer",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3928,"iNat","iNat_199838667",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.62188333,-121.9047083,"Anthropocene",NA,2020,2024,"Winter",1,NA,NA,8.2,4.6,6.14166101311363,0.560975609756098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3929,"iNat","iNat_9560259",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.97737045,-121.9298959,"Anthropocene",NA,2010,2018,"Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3930,"iNat","iNat_26462468",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.62012955,-121.9420267,"Anthropocene",NA,2010,2019,"Summer",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3931,"iNat","iNat_28035312",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,37.02202218,-122.2151022,"Anthropocene",NA,2010,2019,"Summer",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3932,"iNat","iNat_38017485",NA,"Southern California Bight","Los Angeles","Coastal","LA",NA,NA,NA,33.57231665,-117.8393531,"Anthropocene",NA,2020,2020,"Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3933,"iNat","iNat_65616815",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.9783509,-121.934429,"Anthropocene",NA,2020,2020,"Fall",11,NA,NA,32.3,17.6,23.842818625322,0.544891640866873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,"iNat","iNat_68894253",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.60157281,-121.8884519,"Anthropocene",NA,2020,2021,"Winter",1,NA,NA,13.8,7.9,10.4412642912628,0.572463768115942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3935,"iNat","iNat_68894253",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.60157281,-121.8884519,"Anthropocene",NA,2020,2021,"Winter",1,NA,NA,11.6,6.8,8.88144132446981,0.586206896551724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3936,"iNat","iNat_68894253",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.60157281,-121.8884519,"Anthropocene",NA,2020,2021,"Winter",1,NA,NA,12.7,7.3,9.62860322165162,0.574803149606299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3937,"iNat","iNat_69342471",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.60101082,-121.8864144,"Anthropocene",NA,2020,2021,"Winter",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3938,"iNat","iNat_101747967",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.97809821,-121.9323964,"Anthropocene",NA,2020,2021,"Fall",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3939,"iNat","iNat_103119716",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.97869809,-121.9364107,"Anthropocene",NA,2020,2021,"Winter",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3940,"iNat","iNat_105890083",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.97710096,-121.94132,"Anthropocene",NA,2020,2022,"Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3941,"iNat","iNat_148929745",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.61941197,-121.941455,"Anthropocene",NA,2020,2023,"Winter",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3942,"iNat","iNat_151437750",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,37.097501,-122.281389,"Anthropocene",NA,2020,2023,"Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3943,"iNat","iNat_179426274",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.978385,-121.935755,"Anthropocene",NA,2020,2023,"Summer",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3944,"iNat","iNat_197569439",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.97866597,-121.934481,"Anthropocene",NA,2020,2024,"Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3945,"iNat","iNat_201418652",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.97840097,-121.933467,"Anthropocene",NA,2020,2024,"Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3946,"iNat","iNat_231855763",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.9583939,-121.968089,"Anthropocene",NA,2020,2024,"Summer",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3947,"iNat","iNat_258438105",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,37.02209965,-122.2155775,"Anthropocene",NA,2020,2025,"Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3948,"iNat","iNat_259570815",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.97726997,-121.928397,"Anthropocene",NA,2020,2025,"Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3949,"iNat","iNat_259572714",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.97695689,-121.9271454,"Anthropocene",NA,2020,2025,"Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3950,"iNat","iNat_259933669",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,37.02218688,-122.2156203,"Anthropocene",NA,2020,2025,"Winter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3951,"iNat","iNat_266396377",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.977522,-121.929162,"Anthropocene",NA,2020,2025,"Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3952,"iNat","iNat_266403924",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.97756897,-121.9293376,"Anthropocene",NA,2020,2025,"Spring",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3953,"iNat","iNat_272841858",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,37.0241172,-122.215865,"Anthropocene",NA,2020,2025,"Spring",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3954,"iNat","iNat_287680752",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.620195,-121.938663,"Anthropocene",NA,2020,2025,"Summer",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3955,"iNat","iNat_292790626",NA,"Northern California","Monterey","Coastal","Mon",NA,NA,NA,36.60097584,-121.8839503,"Anthropocene",NA,2020,2025,"Summer",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3956,"iNat","iNat_307372689",NA,"Northern California","Santa Barbara","Coastal","SB",NA,NA,NA,35.27228606,-120.8973889,"Anthropocene",NA,2020,2025,"Summer",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3957,"iNat","iNat_154210945",NA,"Southern California Bight","Ventura","Coastal","VEN",NA,NA,NA,34.42016602,-119.6317444,"Anthropocene",NA,2020,2023,"Spring",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
